ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,YEAR_TYPE,TOTAL_TYPE,TOTAL_VOLUME_2020_AF,TOTAL_VOLUME_2025_AF,TOTAL_VOLUME_2030_AF,TOTAL_VOLUME_2035_AF,TOTAL_VOLUME_2040_AF
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,First year,Supply totals,21365,21159,21132,21117,21132
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,Third year,Demand totals,21203,20999,20972,20957,20972
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,Third year,Supply totals,21203,20999,20972,20957,20972
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,Second year,Demand totals,21056,20853,20827,20812,20827
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,Second year,Supply totals,21056,20853,20827,20812,20827
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,First year,Demand totals,21365,21159,21132,21117,21132
413,California Water Service Company Palos Verdes,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,315,Fourth year (optional),Supply totals,,,,,
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Sixth year (optional),Demand totals,,,,,
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Sixth year (optional),Supply totals,,,,,
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Fifth year (optional),Demand totals,,,,,
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Fifth year (optional),Supply totals,,,,,
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Fourth year (optional),Demand totals,,,,,
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,First year,Supply totals,425,421,426,427,434
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Third year,Demand totals,425,421,426,427,434
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Third year,Supply totals,425,421,426,427,434
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Second year,Demand totals,400,396,401,402,409
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Second year,Supply totals,400,396,401,402,409
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,First year,Demand totals,425,421,426,427,434
416,California Water Service Company Redwood Valley,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,316,Fourth year (optional),Supply totals,,,,,
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Sixth year (optional),Demand totals,,,,,
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Sixth year (optional),Supply totals,,,,,
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,First year,Supply totals,19904,20699,21696,22797,24028
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,First year,Demand totals,19904,20699,21696,22797,24028
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Second year,Supply totals,20018,20817,21820,22927,24166
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Second year,Demand totals,20018,20817,21820,22927,24166
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Third year,Supply totals,19847,20639,21634,22731,23959
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Third year,Demand totals,19847,20639,21634,22731,23959
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Fourth year (optional),Supply totals,,,,,
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Fourth year (optional),Demand totals,,,,,
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Fifth year (optional),Supply totals,,,,,
417,California Water Service Company Salinas District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,317,Fifth year (optional),Demand totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Sixth year (optional),Demand totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,First year,Demand totals,6800,7243,7717,8223,8764
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Second year,Supply totals,6657,7091,7554,8050,8579
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Second year,Demand totals,6657,7091,7554,8050,8579
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Third year,Supply totals,6681,7117,7582,8079,8611
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,First year,Supply totals,6800,7243,7717,8223,8764
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Fourth year (optional),Supply totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Fourth year (optional),Demand totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Fifth year (optional),Supply totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Fifth year (optional),Demand totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Sixth year (optional),Supply totals,,,,,
421,California Water Service Company Selma,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,318,Third year,Demand totals,6681,7117,7582,8079,8611
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Sixth year (optional),Demand totals,,,,,
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Sixth year (optional),Supply totals,,,,,
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Fifth year (optional),Demand totals,,,,,
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Fifth year (optional),Supply totals,,,,,
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Fourth year (optional),Demand totals,,,,,
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Fourth year (optional),Supply totals,,,,,
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Third year,Demand totals,8504,8523,8605,8712,8842
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Third year,Supply totals,7296,7313,7383,7475,7587
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Second year,Demand totals,8732,8753,8837,8946,9080
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,Second year,Supply totals,7300,7317,7387,7479,7591
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,First year,Demand totals,8948,8969,9055,9167,9305
422,California Water Service Company South San Francisco,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,319,First year,Supply totals,7266,7283,7353,7444,7555
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Third year,Demand totals,30883,31018,31297,31632,32028
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Third year,Supply totals,30883,31018,31297,31632,32028
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Second year,Demand totals,29465,29595,29861,30180,30558
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Second year,Supply totals,29465,29595,29861,30180,30558
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,First year,Demand totals,30990,31125,31405,31741,32138
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,First year,Supply totals,30990,31125,31405,31741,32138
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Fourth year (optional),Demand totals,,,,,
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Fifth year (optional),Supply totals,,,,,
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Fifth year (optional),Demand totals,,,,,
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Sixth year (optional),Supply totals,,,,,
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Sixth year (optional),Demand totals,,,,,
424,California Water Service Company Stockton,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,320,Fourth year (optional),Supply totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Fourth year (optional),Demand totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Fifth year (optional),Supply totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Fifth year (optional),Demand totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Sixth year (optional),Supply totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Sixth year (optional),Demand totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Fourth year (optional),Supply totals,,,,,
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,First year,Supply totals,36073,41112,46557,51582,56774
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,First year,Demand totals,36073,41112,46557,51582,56774
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Second year,Supply totals,35444,40395,45745,50683,55784
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Second year,Demand totals,35444,40395,45745,50683,55784
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Third year,Supply totals,35441,40393,45743,50680,55781
427,California Water Service Company Visalia,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,321,Third year,Demand totals,35441,40393,45743,50680,55781
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,First year,Demand totals,9147,9176,9199,9215,9239
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Second year,Supply totals,8984,9012,9035,9050,9074
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Second year,Demand totals,8984,9012,9035,9050,9074
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Third year,Supply totals,9097,9126,9149,9164,9188
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Third year,Demand totals,9097,9126,9149,9164,9188
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,First year,Supply totals,9147,9176,9199,9215,9239
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Sixth year (optional),Supply totals,,,,,
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Fifth year (optional),Demand totals,,,,,
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Fifth year (optional),Supply totals,,,,,
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Fourth year (optional),Demand totals,,,,,
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Fourth year (optional),Supply totals,,,,,
428,California Water Service Company Westlake,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,323,Sixth year (optional),Demand totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Sixth year (optional),Demand totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Sixth year (optional),Supply totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Fifth year (optional),Demand totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Fifth year (optional),Supply totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Fourth year (optional),Demand totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Fourth year (optional),Supply totals,,,,,
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Third year,Demand totals,1845,1989,2134,2166,2186
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Third year,Supply totals,1845,1989,2134,2166,2186
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Second year,Demand totals,1890,2038,2186,2220,2241
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,Second year,Supply totals,1890,2038,2186,2220,2241
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,First year,Demand totals,1825,1968,2111,2143,2163
429,California Water Service Company Willows,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,324,First year,Supply totals,1825,1968,2111,2143,2163
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Fourth year (optional),Demand totals,,,,,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Fifth year (optional),Supply totals,,,,,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Fifth year (optional),Demand totals,,,,,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Sixth year (optional),Supply totals,,,,,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Sixth year (optional),Demand totals,,,,,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,First year,Supply totals,9042,9219,9401,9585,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Third year,Demand totals,7233,7375,7520,7668,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Third year,Supply totals,7233,7375,7520,7668,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Second year,Demand totals,8137,8297,8460,8627,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Second year,Supply totals,8137,8297,8460,8627,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,First year,Demand totals,9042,9219,9401,9585,
443,Camarillo  City Of,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,861,Fourth year (optional),Supply totals,,,,,
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,First year,Demand totals,1345,1363,1386,1424,1420
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Second year,Supply totals,1458,1458,1458,1458,1458
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Second year,Demand totals,1345,1363,1386,1424,1420
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Third year,Supply totals,1240,1240,1240,1240,1240
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Third year,Demand totals,1143,1159,1178,1210,1207
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,First year,Supply totals,1856,1870,1888,1919,1916
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Fourth year (optional),Supply totals,,,,,
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Fourth year (optional),Demand totals,,,,,
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Fifth year (optional),Supply totals,,,,,
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Fifth year (optional),Demand totals,,,,,
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Sixth year (optional),Supply totals,,,,,
445,Cambria Community Service District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,899,Sixth year (optional),Demand totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Sixth year (optional),Demand totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Sixth year (optional),Supply totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Fifth year (optional),Demand totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Fifth year (optional),Supply totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Fourth year (optional),Demand totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,First year,Supply totals,24450,28830,28930,28930,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Second year,Supply totals,23931,25995,26082,26082,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Second year,Demand totals,15941,15587,15987,16113,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Third year,Supply totals,21385,23458,23543,23543,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Third year,Demand totals,15941,15587,15987,16113,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,Fourth year (optional),Supply totals,,,,,
467,Camrosa Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Under Review,N/A,2261,First year,Demand totals,15941,15587,15987,16113,
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Fifth year (optional),Demand totals,,,,,
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Sixth year (optional),Supply totals,,,,,
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,First year,Supply totals,29678,30923,31230,31714,31739
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,First year,Demand totals,24562,25807,26114,26411,26436
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Second year,Supply totals,30543,31844,32164,32661,32688
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Second year,Demand totals,25671,26972,27292,27602,27629
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Third year,Supply totals,31443,32803,33137,32831,31834
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Third year,Demand totals,26825,28184,28519,28843,28871
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Fourth year (optional),Supply totals,,,,,
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Fourth year (optional),Demand totals,,,,,
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Fifth year (optional),Supply totals,,,,,
478,Carlsbad Municipal Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1178,Sixth year (optional),Demand totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Sixth year (optional),Supply totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Sixth year (optional),Demand totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Fourth year (optional),Demand totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Fourth year (optional),Supply totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Third year,Demand totals,8715,8652,8590,8527,8681
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Fifth year (optional),Supply totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Second year,Demand totals,9804,9734,9663,9593,9766
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Second year,Supply totals,23325,23325,23325,23325,23325
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,First year,Demand totals,10893,10815,10737,10659,10851
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,First year,Supply totals,23325,23325,23325,23325,23325
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Fifth year (optional),Demand totals,,,,,
481,Carmichael Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,1168,Third year,Supply totals,23325,23325,23325,23325,23325
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Fifth year (optional),Demand totals,,,,,
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Sixth year (optional),Supply totals,,,,,
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Sixth year (optional),Demand totals,,,,,
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,First year,Supply totals,6814,6151,6151,6151,6151
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,First year,Demand totals,4148,4163,4177,4192,4205
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Second year,Supply totals,6561,6140,6126,6211,6298
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Second year,Demand totals,4770,4787,4804,4821,4836
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Third year,Supply totals,5019,4767,4936,5004,5176
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Third year,Demand totals,4438,4454,4469,4485,4499
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Fifth year (optional),Supply totals,,,,,
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Fourth year (optional),Demand totals,3526,3539,3550,3563,3574
485,Carpinteria Valley Water District,Table 7-4 Retail: Multiple Dry Years Supply and Demand Comparison,Yes,Yes,803,Fourth year (optional),Supply totals,3803,3795,3669,3721,3879
